DAY,MONTH,YEAR,HOURS1,MINUTES1,SECONDS1,BATSE .,BATSE/GBM RA,BATSE/GBM DEC,BATSE/GBM R,"IPN RA1","IPN DEC1","IPN R1","IPN DR1","IPN RA2","IPN DEC2","IPN R2","IPN DR2","WATCH RA","WATCH DEC","WATCH R","COMPTEL RA","COMPTEL DEC","COMPTEL R","EGRET RA","EGRET DEC","EGRET R","PHEBUS RA","PHEBUS DEC","PHEBUS R","SIGMA RA","SIGMA DEC","SIGMA R","SAX RA","SAX DEC","SAX R","HETE RA","HETE DEC","HETE R","KONUS ECLIPTIC1","KONUS ECLIPTIC2","PLANET BLOCKING RA","PLANET BLOCKING DEC","PLANET  BLOCKING RADIUS","OTHER LOCALIZATION RA","OTHER LOCALIZATION DEC","OTHER LOCALIZATION RADIUS",Y,SOD,MN1,YR1,A,B,C,D,JD
22, 'JUL' ,2010,02,18,37,0,238.77,-15.61,1.07,284.3243,-17.1180,44.6759,0.3593,278.3873,-20.4202,37.8751,0.9652,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.20,16.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.64,08317,7,2010,20.00,-13.00,40127.00,244.00,40379.59626
23, 'JUL' ,2010,22,35,03,0,0.00,0.00,0.00,279.0340,-21.4456,76.7793,53.5377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.00,15.00,200.10,-29.50,66.60,0.0000,0.0000,0.0000,2010.64,81303,7,2010,20.00,-13.00,40127.00,244.00,40381.44101
24, 'JUL' ,2010,00,42,06,0,119.60,75.86,0.88,104.7297,17.5308,58.8349,0.2804,99.5997,16.2756,61.2102,1.7737,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.00,57.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.64,02526,7,2010,20.00,-13.00,40127.00,244.00,40381.52924
29, 'JUL' ,2010,05,03,44,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.00,12.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.66,18224,7,2010,20.00,-13.00,40127.00,244.00,40386.71093
30, 'JUL' ,2010,11,06,14,0,339.79,-22.23,5.40,287.7027,-15.9633,74.5883,54.6529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.90,3.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.66,39974,7,2010,20.00,-13.00,40127.00,244.00,40387.96266
4, 'AUG' ,2010,02,29,26,0,248.97,27.45,1.00,183.1288,-0.8799,71.6904,0.0489,295.1689,-17.4964,62.5482,1.5403,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.10,73.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.67,08966,8,2010,20.00,-13.00,40127.00,275.00,40392.60377
4, 'AUG' ,2010,10,22,52,0,0.00,0.00,0.00,112.5651,19.7430,32.5684,0.9518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.40,17.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.67,37372,8,2010,20.00,-13.00,40127.00,275.00,40392.93255
5, 'AUG' ,2010,20,16,29,0,112.72,-35.93,3.75,114.2386,19.8937,60.8325,0.2447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.40,-37.40,0.00,0.00,0.00,111.4976,-37.8544,15.8983,2010.68,72989,8,2010,20.00,-13.00,40127.00,275.00,40394.34478
7, 'AUG' ,2010,04,03,18,0,0.00,0.00,0.00,115.9505,19.9880,62.8796,0.0893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.20,-47.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.68,14598,8,2010,20.00,-13.00,40127.00,275.00,40395.66896
9, 'AUG' ,2010,00,33,22,0,0.00,0.00,0.00,5.8873,2.1380,58.5146,0.0575,298.5819,-20.0333,45.5344,0.1501,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-45.60,-25.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.69,02002,8,2010,20.00,-13.00,40127.00,275.00,40397.52317
11, 'AUG' ,2010,02,35,49,0,345.87,15.86,6.04,301.8490,-19.9403,58.5094,0.0814,7.0657,2.6719,28.0420,0.0932,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.00,19.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.69,09349,8,2010,20.00,-13.00,40127.00,275.00,40399.60821
11, 'AUG' ,2010,18,44,09,0,108.14,62.19,3.57,123.0160,19.8200,41.7811,0.3348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.60,90.00,0.00,0.00,0.00,109.3459,53.0810,18.4171,2010.69,67449,8,2010,20.00,-13.00,40127.00,275.00,40400.28066
12, 'AUG' ,2010,07,40,54,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.00,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.69,27654,8,2010,20.00,-13.00,40127.00,275.00,40400.82007
13, 'AUG' ,2010,09,07,01,0,0.00,0.00,0.00,305.8173,-19.5291,74.8559,0.1115,313.5055,-5.5136,82.7675,3.3015,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.00,-38.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.70,32821,8,2010,20.00,-13.00,40127.00,275.00,40401.87987
14, 'AUG' ,2010,08,25,25,0,122.82,18.49,2.60,127.5611,19.3865,5.4240,1.4298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.40,-10.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.70,30325,8,2010,20.00,-13.00,40127.00,275.00,40402.85098
16, 'AUG' ,2010,00,12,41,0,102.12,-26.66,1.06,130.6791,18.9518,55.0429,0.2678,189.6645,-3.8752,86.1172,0.0721,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-62.30,-42.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.71,00761,8,2010,20.00,-13.00,40127.00,275.00,40404.50881
16, 'AUG' ,2010,00,37,51,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.20,50.20,0.00,0.00,0.00,351.7380,26.5680,0.0166,2010.71,02271,8,2010,20.00,-13.00,40127.00,275.00,40404.52628
18, 'AUG' ,2010,15,26,53,0,0.00,0.00,0.00,135.8615,18.0009,23.8124,0.2641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,225.70,19.40,66.30,0.0000,0.0000,0.0000,2010.71,55613,8,2010,20.00,-13.00,40127.00,275.00,40407.14367
20, 'AUG' ,2010,08,56,58,0,258.79,-18.51,2.14,319.3286,-17.2142,56.8230,0.1524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.40,17.60,0.00,0.00,0.00,250.7401,-17.1667,19.2915,2010.72,32218,8,2010,20.00,-13.00,40127.00,275.00,40408.87289
26, 'AUG' ,2010,13,20,39,0,0.00,0.00,0.00,151.5800,13.6182,67.0381,0.0555,156.5033,3.6838,62.5297,3.6032,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-70.70,-50.70,175.10,19.60,66.30,0.0000,0.0000,0.0000,2010.73,48039,8,2010,20.00,-13.00,40127.00,275.00,40415.05601
26, 'AUG' ,2010,19,06,37,0,0.00,0.00,0.00,336.9794,-3.5274,73.2181,1.3984,332.0504,-13.4532,65.9055,0.0723,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.00,-10.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.73,68797,8,2010,20.00,-13.00,40127.00,275.00,40415.29626
26, 'AUG' ,2010,22,58,29,0,284.00,-23.19,1.00,332.3936,-13.2791,50.8469,0.1533,196.0782,-6.7051,81.4968,0.0404,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.80,10.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.73,82709,8,2010,20.00,-13.00,40127.00,275.00,40415.45728
27, 'AUG' ,2010,10,55,49,0,193.90,71.89,5.68,157.9544,2.9164,66.8921,1.4727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.40,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.74,39349,8,2010,20.00,-13.00,40127.00,275.00,40415.95543
27, 'AUG' ,2010,17,14,20,0,0.00,0.00,0.00,338.2615,-2.7542,32.8108,32.8108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.00,48.00,96.80,-8.80,66.60,0.0000,0.0000,0.0000,2010.74,62060,8,2010,20.00,-13.00,40127.00,275.00,40416.21829
29, 'AUG' ,2010,08,59,07,0,115.45,-3.99,4.66,156.9431,11.5843,36.6417,0.2067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.00,-9.00,0.00,0.00,0.00,122.2244,-2.0182,17.4067,2010.74,32347,8,2010,20.00,-13.00,40127.00,275.00,40417.87439
29, 'AUG' ,2010,21,02,08,0,90.41,30.31,0.16,157.8253,11.2891,64.9181,0.0779,17.9625,7.4865,71.1406,0.0443,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.90,18.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.74,75728,8,2010,20.00,-13.00,40127.00,275.00,40418.37648
4, 'SEP' ,2010,14,39,08,0,0.00,0.00,0.00,21.4125,8.9423,83.1255,0.0573,167.8146,7.0223,78.4869,0.0707,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.10,-46.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.76,52748,9,2010,20.00,-13.00,40127.00,306.00,40424.11051
6, 'SEP' ,2010,13,49,30,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,28.6840,55.6307,0.0004,2010.76,49770,9,2010,20.00,-13.00,40127.00,306.00,40426.07604
10, 'SEP' ,2010,19,37,43,0,238.10,-34.62,1.02,205.2230,-10.4963,36.6390,0.0692,177.5914,2.3655,65.8420,0.0742,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.00,1.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.77,70663,9,2010,20.00,-13.00,40127.00,306.00,40430.31786
12, 'SEP' ,2010,04,18,37,0,0.00,0.00,0.00,359.6573,-1.3080,74.9916,0.8207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,78.80,15.29,66.50,0.0000,0.0000,0.0000,2010.78,15517,9,2010,20.00,-13.00,40127.00,306.00,40431.67959
14, 'SEP' ,2010,14,32,16,0,0.00,0.00,0.00,183.1387,-0.4038,65.2945,0.0328,189.3082,-7.7955,66.2729,1.3565,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.30,-38.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.78,52336,9,2010,20.00,-13.00,40127.00,306.00,40434.10574
15, 'SEP' ,2010,16,30,01,0,0.00,0.00,0.00,28.2770,11.6973,77.2907,0.0420,4.6821,1.1829,67.9656,0.0731,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.80,65.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.79,59401,9,2010,20.00,-13.00,40127.00,306.00,40435.18751
16, 'SEP' ,2010,18,41,12,0,151.96,-59.38,3.48,192.1733,-8.7657,60.9827,0.8606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.00,-19.00,0.00,0.00,0.00,147.9584,-57.6524,16.5712,2010.79,67272,9,2010,20.00,-13.00,40127.00,306.00,40436.27861
18, 'SEP' ,2010,20,42,18,0,308.41,-45.96,1.00,210.2948,-12.4685,85.7057,0.0576,9.0896,3.4130,73.2983,0.0923,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.70,-11.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.79,74538,9,2010,20.00,-13.00,40127.00,306.00,40438.36271
19, 'SEP' ,2010,21,12,16,0,163.24,6.02,1.81,190.5123,-4.1488,30.3090,0.3022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.80,10.20,0.00,0.00,0.00,158.3658,0.0868,18.2831,2010.80,76336,9,2010,20.00,-13.00,40127.00,306.00,40439.38352
22, 'SEP' ,2010,14,59,43,0,356.98,-25.19,15.03,14.1799,5.9878,46.5993,0.1372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,171.8804,-13.2368,138.1124,2010.81,53983,9,2010,20.00,-13.00,40127.00,306.00,40442.12480
26, 'SEP' ,2010,11,44,45,0,0.00,0.00,0.00,199.1809,-8.4484,45.6846,1.5631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.00,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.82,42285,9,2010,20.00,-13.00,40127.00,306.00,40445.98941
26, 'SEP' ,2010,14,17,03,0,222.75,-72.35,3.81,199.3605,-8.5399,69.5572,0.0909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,225.4528,-68.3138,18.0234,2010.82,51423,9,2010,20.00,-13.00,40127.00,306.00,40446.09517
27, 'SEP' ,2010,01,12,44,0,0.00,0.00,0.00,199.9086,-8.8028,77.6266,0.0901,205.2518,-11.5384,74.0426,1.2093,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.00,-30.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.82,04364,9,2010,20.00,-13.00,40127.00,306.00,40446.55051
29, 'SEP' ,2010,21,59,45,0,183.03,-24.94,7.79,203.5960,-10.5656,14.8498,0.2325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,194.5522,-10.6728,15.9598,2010.82,79185,9,2010,20.00,-13.00,40127.00,306.00,40449.41649
6, 'OCT' ,2010,02,52,15,0,0.00,0.00,0.00,221.7095,-16.4282,67.6476,0.0446,211.3335,-14.0854,58.8548,0.0960,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.50,-16.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.84,10335,10,2010,20.00,-13.00,40127.00,336.00,40455.61962
9, 'OCT' ,2010,06,54,18,0,0.00,0.00,0.00,43.8966,17.1057,59.3147,0.0459,35.2532,15.7464,62.8569,0.1071,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-63.00,-43.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.85,24858,10,2010,20.00,-13.00,40127.00,336.00,40458.78771
12, 'OCT' ,2010,14,10,01,0,0.00,0.00,0.00,226.1969,-17.7862,60.0329,0.0518,219.3056,-17.3637,66.3860,0.0802,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.60,34.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.86,51001,10,2010,20.00,-13.00,40127.00,336.00,40462.09029
13, 'OCT' ,2010,09,52,42,0,292.08,-49.64,1.60,220.3114,-17.7152,62.0410,0.2488,226.7438,-17.9325,57.5573,0.0868,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.50,-16.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.86,35562,10,2010,20.00,-13.00,40127.00,336.00,40462.91160
14, 'OCT' ,2010,04,11,55,0,26.94,-51.07,1.00,41.2469,18.1006,67.9528,0.0207,50.7514,25.5442,77.3226,0.2627,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-64.60,-44.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.87,15115,10,2010,20.00,-13.00,40127.00,336.00,40463.67494
16, 'OCT' ,2010,05,50,16,0,133.04,-4.62,2.81,48.7853,18.5111,88.5086,0.0429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-42.30,-22.30,0.00,0.00,0.00,130.1167,-7.2213,16.4142,2010.87,21016,10,2010,20.00,-13.00,40127.00,336.00,40465.74324
17, 'OCT' ,2010,14,51,29,0,27.47,-26.55,4.92,49.7437,18.7560,37.3629,0.1861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,29.6839,-8.7926,16.7352,2010.87,53489,10,2010,20.00,-13.00,40127.00,336.00,40467.11909
19, 'OCT' ,2010,01,44,36,0,0.00,0.00,0.00,224.1620,-13.8102,59.4641,11.7910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.20,-14.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.88,06276,10,2010,20.00,-13.00,40127.00,336.00,40468.57264
21, 'OCT' ,2010,00,13,25,0,0.00,0.00,0.00,49.5469,20.9459,53.4139,0.1096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.50,-16.50,0.00,0.00,0.00,10.9259,-16.0806,8.0167,2010.89,00805,10,2010,20.00,-13.00,40127.00,336.00,40470.50932
23, 'OCT' ,2010,22,51,04,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.90,-33.90,0.00,0.00,0.00,317.9490,-65.3890,0.0233,2010.89,82264,10,2010,20.00,-13.00,40127.00,336.00,40473.45213
24, 'OCT' ,2010,03,26,26,0,0.00,0.00,0.00,46.8350,13.8440,49.1820,10.4470,4.0170,74.1990,44.5790,18.8930,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.40,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.89,12386,10,2010,20.00,-13.00,40127.00,336.00,40473.64336
26, 'OCT' ,2010,00,49,16,0,263.70,0.37,7.57,225.7598,-16.3026,38.9970,1.6838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.00,90.00,0.00,0.00,0.00,243.9923,-4.0643,24.3338,2010.90,02956,10,2010,20.00,-13.00,40127.00,336.00,40475.53421
2, 'NOV' ,2010,01,54,32,0,0.00,0.00,0.00,50.9869,13.9407,43.2640,43.2640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.30,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.92,06872,11,2010,20.00,-13.00,40127.00,367.00,40482.57954
4, 'NOV' ,2010,17,57,56,0,0.00,0.00,0.00,246.4286,-24.9624,52.0783,0.0998,231.9772,-14.0949,48.2424,5.8720,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.30,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2010.92,64676,11,2010,20.00,-13.00,40127.00,367.00,40485.24856
13, 'NOV' ,2010,11,35,36,0,29.08,0.21,2.67,73.4027,25.4103,50.2383,0.2199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.70,-2.70,0.00,0.00,0.00,28.7020,2.7289,18.3374,2010.95,41736,11,2010,20.00,-13.00,40127.00,367.00,40493.98306
